artsy_id,artsy_slug,artsy_url,name,type,definition
4d90d191dcdd5f44a5000058,neo-dada,http://artsy.net/gene/neo-dada,Neo-Dada,Style or Movement,"A style appearing in the United States in the late 1950s that in its methods and concerns recalls [Dada](/gene/dada), whose ideas were introduced to American artists by the composer John Cage. Rejecting the overblown rhetoric and adamant nonfiguration of Abstract Expressionism, which then dominated the American avant-garde, Neo-Dadists embraced depictions of the real world and strove to integrate art and life through the use of real objects in paintings and sculpture. Two principal adherents are [Robert Rauschenberg](/artist/robert-rauschenberg) and [Jasper Johns](/artist/jasper-johns)."
4d90d191dcdd5f44a5000059,neo-expressionism,http://artsy.net/gene/neo-expressionism,Neo-Expressionism,Style or Movement,"A style of painting—and, to a lesser extent, sculpture—that emerged in the early 1980s, characterized by a return to figuration in expressive, gestural, and sometimes brashly aggressive works. Though most closely associated with a group of New York-based artists that included [Julian Schnabel](/artist/julian-schnabel), [David Salle](/artist/david-salle), and [Eric Fischl](/artist/eric-fischl), the term is also often used—not without controversy—to encompass trends in European painting at the time, including the Italian Transavanguardia and the generation of German painters born during World War II ([Georg Baselitz](/artist/georg-baselitz), [Markus Lüpertz](/artist/markus-lupertz),
[A.R. Penck](/artist/a-r-penck), and [Anselm Kiefer](/artist/anselm-kiefer)), as well as the German [New Fauves](/gene/the-new-fauves). Neo-Expressionism signaled a break away from the intellectual distance, abstraction, and formalism of [Conceptual art](/gene/Conceptual art), the predominant movement of the 1970s. "
4f56328d6b0fd800010009b4,neo-geo,http://artsy.net/gene/neo-geo,Neo-Geo,Style or Movement,"Neo-Geo, short for ""Neo-Geometric Conceptualism,"" is a term that emerged in the 1980s to unify the varying work of artists [Ashley Bickerton](/artist/ashley-bickerton), [Peter Halley](/artist/peter-halley), [Jeff Koons](/artist/jeff-koons), and [Meyer Vaisman](/artist/meyer-vaisman). In some respects, the term is best reflective of Halley's work, which introduced a new type of geometric painting that rejected the non-objective abstraction of the 20th century, instead using figurative source material such as microchips and battery cells. At the same time, the loose label has been criticized as a marketing ploy used in the fervent 1980s art market, which was particularly fixated on ""the new"" and ""the next big"" artistic developments."
5266c1ba8b3b81d1cf000191,neo-impressionism,http://artsy.net/gene/neo-impressionism,Neo-Impressionism,Style or Movement,
5045166c0827c100020000b7,neo-plasticism,http://artsy.net/gene/neo-plasticism,Neo-Plasticism,Style or Movement,"_""The rhythm of relations of color and space makes the absolute appear."" —Piet Mondrian_

Term coined by Dutch abstract painter [Piet Mondrian](/artist/piet-mondrian) and used as the title for a collection of writings he published in 1919. Neo-Plasticism, which can be best described as a philosophy, attempted a total overhaul and purification of all art that had come before in its exclusive application of horizontal and vertical lines and primary colors, black, and white. Rejecting the individualistic, emotional tenor of the then dominant [German and Austrian Expressionism](/gene/austrian-and-german-expressionism), the style harnessed the power of the ""mutual relation of forms,"" which could express a spiritual, even transcendental harmony. The universal and lasting purity achieved at the intersection of horizontal and vertical acted as a hopeful opportunity for wholeness and redemption after the nightmare of World War One. And aesthetically, the pared-down essentialism and flat, geometric sensibility of Neo-Plasticism would, like [Constructivism](/gene/constructivism), prove significant across several mediums and movements, like [Bauhaus](/gene/bauhaus), [Concrete Art](/gene/concrete-art), [Purism](/gene/purism), and later American abstraction."
4f4bf180fe950c0001001909,neoclassicism,http://artsy.net/gene/neoclassicism,Neoclassicism,Style or Movement,"Mid-18th-century to mid-19th-century artworks strongly influenced by ancient Greek and Roman art, particularly for its compositional order and simplification of imagery. Archaeological discoveries of the time brought the work of these ancient civilizations to the attention of Neoclassicists. The structured approach to historical subject matter in Neoclassical work was seen as the opposite of the ornamentation of the preceding [Rococo](/gene/rococo) movement. Concurrently with, and in the face of, Neoclassicism, [Romanticism](/gene/romanticism) was also emerging. [Jacques-Louis David](/artist/jacques-louis-david) is the best-known Neoclassical artist; two of his most famous works are [_Oath of the Horatii_](/artwork/jacques-louis-david-oath-of-the-horatii) (1784) and [_Death of Marat_](/artwork/jacques-louis-david-death-of-marat) (1793)."
4fbe54bc34fd9d0001000b89,net-art,http://artsy.net/gene/net-art,Net Art,Style or Movement,"Artworks using the internet as a medium. Sometimes referred to as New Media Art, this rapidly evolving category includes a wide range of works created by artists using web browsers, developer codes, scripts, search engines, apps, and various other online tools."
4d90d191dcdd5f44a500005a,neue-sachlichkeit,http://artsy.net/gene/neue-sachlichkeit,Neue Sachlichkeit,Style or Movement,"The “New Objectivity"" movement—as it is typically translated—emerged in 1920s Weimar Germany as an umbrella term for a new modern, urban sensibility. Though most closely associated with the biting cultural satires of painters like [Max Beckmann](/artist/max-beckmann), [Otto Dix](/artist/otto-dix), and [George Grosz](/artist/george-grosz), the movement’s stark realism also found expression in the photographs of [August Sander](/artist/august-sander) and Albert-Renger Patzsch. Abandoning aestheticizing techniques, these artists presented a sober portrait of contemporary society. While critics derided its distanced, sterile vision of daily life, advocates like Thomas Mann prided its ability to bring to light marginal places, objects, and members of society."
4fda524e748093000100081c,new-american-color-photography,http://artsy.net/gene/new-american-color-photography,New American Color Photography,Style or Movement,"“Perfectly boring,” wrote the _New York Times_’ Hilton Kramer of [William Eggleston](/artist/william-eggleston)’s exhibition at The Museum of Modern Art in 1976—the first major museum exhibition of color photography. What he (and the many other critics who panned the show) did not anticipate was that Eggleston's exhibition would be the watershed moment for color photography. Alongside Eggleston in the late 1960s and ’70s, [Joel Sternfeld](/artist/joel-sternfeld), [Stephen Shore](/artist/stephen-shore), [Richard Misrach](/artist/richard-misrach), and a host of American photographers exploded the boundaries of photography through the use of color. After the fact, these artists were grouped by the term New American Color Photography; in concert with their use of color, these artists focused on contemporary life, presenting raw portraits of suburbia and critiques of “The American dream.”"
5089a1ceb135730002001a38,new-american-documentary-photography,http://artsy.net/gene/new-american-documentary-photography,New American Documentary Photography,Style or Movement,"An informal grouping of 1950s and '60s American photographers who introduced a variety of new perspectives on documentary photography. [Diane Arbus](/artist/diane-arbus), [Garry Winogrand](/artist/garry-winogrand), and [Lee Friedlander](/artist/lee-friedlander) introduced ""snapshot"" angles and concentrated on subcultures, as well as absurd and incendiary subject matter. At the same time, [Stephen Shore](/artist/stephen-shore) and [Robert Adams](/artist/robert-adams) documented the changing American landscape, while [William Eggleston](/artist/william-eggleston) broke ground with his use of color photography."
4fa151d6d774e50001002b2d,new-british-sculpture,http://artsy.net/gene/new-british-sculpture,New British Sculpture,Style or Movement,"A diverse group of British sculptors that emerged in the 1980s, reacting to the influence of [Minimalism](/gene/minimalism) and [Conceptual Art](/gene/conceptual-art) with a return to traditional materials and methods, as well as a focus on figurative imagery."
4f10bd25848eb2462c234acd,new-leipzig-school,http://artsy.net/gene/new-leipzig-school,New Leipzig School,Style or Movement,"A contested term referring to the generation of artists that studied at the Art Academy in Leipzig, Germany, and emerged during the post-reunification climate in the 1990s. Championed by dealer Gerd Harry Lybke, these artists can be loosely group together by a dedication to technical skill and figuration to depict the visual, economic, and social contrasts within the former East. [Neo Rauch](/artist/neo-rauch) is one of the most famous artists to emerge from the school; his highly skilled, enigmatic scenes oppose the clear narrative or message dictated by the official style of [Socialist Realism](/gene/socialist-realism)."
4e8f6e5120df9500010059ba,new-topographics,http://artsy.net/gene/new-topographics,New Topographics,Style or Movement,"A label for a group of photographers who came to prominence in the 1970s and brought a new perspective to landscape photography that focused on an objective documentation of locations. Often, works labeled New Topographics also emphasized the relationship between man and nature through the documentation of industrial intrusions on land and scenes of suburban sprawl, motels, and parking lots. The label has its origins in a 1975 exhibition at the International Museum of Photography in Rochester, NY. Key artists from the exhibit include Robert Adams, [Bernd and Hilla Becher](/artist/bernd-and-hilla-becher), [Joe Deal](/artist/joe-deal), and [Stephen Shore](/artist/stephen-shore). The New Topographics were influential on much of contemporary photography, particularly Becher students like [Thomas Struth](/artist/thomas-struth-2), [Andreas Gursky](/artist/andreas-gursky), [Thomas Ruff](/artist/thomas-ruff) and [Candida Höfer](/artist/candida-hofer), who became known as the [""Dusseldorf School of Photography""](/gene/dusseldorf-school-of-photography).

"
4d90d191dcdd5f44a500005b,new-york-school,http://artsy.net/gene/new-york-school,New York School,Style or Movement,"A loose association of vanguard artists working in New York City during the 1940s and ’50s. At the center of the New York School were artists like [Jackson Pollock](/artist/jackson-pollock), [Willem de Kooning](/artist/willem-de-kooning), and [Mark Rothko](/artist/mark-rothko), who were associated with [Abstract Expressionism](/gene/abstract-expressionism) and helped establish a uniquely American avant-garde and propel New York City to eclipse Paris as the center of the art world. These artists created stylistically diverse, often monumental paintings that introduced bold innovations in form and content and reflected a desire to embrace spontaneity and individual expression. The New York School also encompasses the poets, filmmakers, composers, and photographers such as [Aaron Siskind](/artist/aaron-siskind) who formed close relationships, collaborated, and shared inspiration with New York School painters."
4dd54e60043eb10001002738,nineteenth-century-french-realism,http://artsy.net/gene/nineteenth-century-french-realism,Nineteenth Century French Realism,Style or Movement,"A French art movement spanning from 1840 to the late 1880s that aimed to present a more objective view of modern life through direct observation—both of which contrasted starkly with the subjects and techniques of [Romanticism](/gene/romanticism). Realists such as [Gustave Courbet](/artist/gustave-courbet)—the leading voice of the movement—most often depicted the working classes in their daily lives, reflecting the artists' desire for a more democratic and egalitarian French society."
4f26f36d70562c0001000170,northern-renaissance,http://artsy.net/gene/northern-renaissance,Northern Renaissance,Style or Movement,"Between 1450 and 1550, Northern European artists who had traveled to Italy—mostly to learn the techniques of perspective and proportion—brought ideas from the [Italian Renaissance](/gene/high-renaissance) home with them, namely to Germany and the Netherlands. German artist [Albrecht Dürer](/artist/albrecht-durer) (1471–1528), for example, went to Italy twice and subsequently, his concepts were spread to his contemporaries through his prints and his writings. Flemish artists like Jan Gossaert and Jan van Scorel, who were similarly influenced by trips to Italy, also helped to disseminate Renaissance aesthetic values in the north."
4d90d191dcdd5f44a500005c,nouveau-realisme,http://artsy.net/gene/nouveau-realisme,Nouveau Réalisme,Style or Movement,"A movement founded in France in 1960 by the art critic Pierre Restany as a response to American [Neo-Dada](/gene/neo-dada) and [Pop art](/gene/pop-art). Nouveau Réalistes, including most prominently [Yves Klein](/artist/yves-klein), worked in a wide variety of forms, including painting, collage, assemblage, happenings, and installation."
4de66246c6a0e1000101292b,nul-group,http://artsy.net/gene/nul-group,Nul Group,Style or Movement,
4ebc3cc74f1217000100424b,old-master-drawings-and-prints,http://artsy.net/gene/old-master-drawings-and-prints,Old Master Drawings and Prints,Style or Movement,A general category for drawings and prints created by prominent artists working from the Renaissance through the end of the 18th century.
4dcdf2c98080ad0001003a32,op-art,http://artsy.net/gene/op-art,Op Art,Style or Movement,"A 1960s [Minimalist](/gene/minimalism) painting style that subordinated other aesthetic considerations to optical effects achieved with all-over geometric forms, using a technique based on research in color theory and perception."
5266f814b202a329ee000246,orientalism,http://artsy.net/gene/orientalism,Orientalism,Style or Movement,"The literary theorist Edward Said conceived the term “Orientalism” in his book, _Orientalism: Western Concepts of the Orient_ (1978). Said’s critique of European discourses that generalized “the Orient”—encompassing North Africa, present-day Turkey and the Middle East—as a unified and relatively primitive racial, geographic, political, and cultural region launched the field of postcolonial studies. As an artistic style, Orientalism is seen to have emerged in the wake of Napoleon Bonaparte’s late 17th century conquests in North Africa as the visual counterpart to the invention of the oriental “other”. Popularized in 19th-century French and British Romantic, as well as Neoclassical, painting, the Orientalist style is characterized by patterns inspired by eastern textiles and architecture, studies of ethnic subjects, and exotic images of the Near East.
"
502cfb406e721400020004a7,orphism,http://artsy.net/gene/orphism,Orphism,Style or Movement,"_""The works of the orphic artist must simultaneously give a pure aesthetic pleasure; a structure which is self-evident; and a sublime meaning, that is, a subject. This is pure art."" –Guillaume Apollinaire_

The French poet Apollinaire coined the term Orphism in Paris in 1912, during a period rich with artistic innovations and new “isms” seemingly with every season. Under this term, Apollinaire somewhat arbitrarily championed a number of artists he admired, and whose work demonstrated a more sensuous and exuberant quality than the still-recent [Cubism](/gene/cubism) of [Pablo Picasso](/artist/pablo-picasso) and [Georges Braque](/artist/georges-braque). These included [Robert Delaunay](/artist/robert-delaunay), [Fernand Léger](/artist/fernand-leger), [Francis Picabia](/artist/francis-picabia), [Marcel Duchamp](/artist/marcel-duchamp), and [Frantisek Kupka](/artist/frantisek-kupka), although the term has since become most closely associated with Kupka, and husband and wife Robert and [Sonia Delaunay](/artist/sonia-delaunay). The word _orphique_ originates from the Greek myth of Orpheus, the musician, poet, and prophet who, as the archetypal expressive musician, was a source of inspiration for many artists in the late 19th and early 20th century who explored the analogy between music and art."
4d90d192dcdd5f44a500005f,outsider-art,http://artsy.net/gene/outsider-art,Outsider Art,Style or Movement,"A label applied to artworks that have little connection with the art world or are created by people with no formal art training. The term is also applied to artworks by the mentally ill and others on the margins of society. However, as more and more examples have been exhibited and subsumed into the historical canon, some have argued that the ‘outsider’ label should be retired."
4d90d192dcdd5f44a5000060,pattern-and-decoration,http://artsy.net/gene/pattern-and-decoration,Pattern and Decoration,Style or Movement,"An American art movement that emerged in the 1970s in reaction to [Minimalism](/gene/minimalism) and [Conceptualism](/gene/conceptual-art). Championed by the New York gallery owner Holly Solomon and inspired by 1960s liberation politics, particularly feminism, as well as by African, Middle Eastern, and Asian art, these artists produced large paintings, fabric pieces, and sculptures emphasizing pattern and all-over decoration&mdash;traditionally secondary aspects of artmaking and virtually absent from the works being produced at the time."
4d90d192dcdd5f44a5000062,pictorialism,http://artsy.net/gene/pictorialism,Pictorialism,Style or Movement,"Pictorialism was the dominant tendency in photography during the early stages of its establishment in the second half of the 19th century. In an effort to establish this new, technical medium as a fine art form, practitioners of the pictorialist approach sought to make their photographs look artistic through the use of “painterly” techniques like soft focus, staged or stylized scenes, or the manipulation of negatives or prints. Encouraged by [Henry Peach Robinson's](/artist/henry-peach-robinson) _Pictorial Effect in Photography_, first published in 1869, this artistic style was pursued throughout the U.S., Europe, and Latin America by photographers such as [Julia Margaret Cameron](/artist/julia-margaret-cameron), Robinson himself, and later groups such as [Alfred Stieglitz](/artist/alfred-stieglitz)'s Photo-Secession, founded in New York in 1902. Beginning around 1910, this style largely gave way to the “straight” approach of [Modernist Photography](/gene/modernist-photography)."
4d90d192dcdd5f44a500006d,pittura-metafisica,http://artsy.net/gene/pittura-metafisica,Pittura Metafisica,Style or Movement,"Pittura Metafisica or Arte Metafisica (""Metaphysical Painting"" or ""Metaphysical Art"") is associated with Italian painters [Carlo Carrà](/artist/carlo-carra) and [Giorgio de Chirico](/artist/giorgio-de-chirico). While Western European art, and in particular [Cubism](/gene/cubism), was tending towards increasing abstraction and flatness around the time of World War I, Pittura Metafisica was figurative, adopting the classical paradigm of modeled forms in illusionistic space to explore what de Chirico called “a new metaphysical psychology of objects.” Marked by a strong sense of solitude and melancholy, the uncanny and dreamlike urban spaces and enigmatic iconography characteristic of this work speak to these artists’ interest in exploring space as the “astronomy of objects,” revealing prophetic relationships behind the artifice of appearances. Their embrace of motifs from classical antiquity foreshadowed a [broad European interest during the postwar period](/gene/post-world-war-i-european-classicism) in the enduring past and Neoclassical modes of representation."
4d90d192dcdd5f44a5000063,pointillism,http://artsy.net/gene/pointillism,Pointillism,Style or Movement,"The application of small dots of paint to canvas to form an image. One of the techniques associated with [George Seurat](/artist/georges-seurat), who also employed divisionism, in which colors are separated into individual dots or patches that interact optically. Such scientific approaches were a hallmark of Neo-Impressionism, which attempted to provide more rigor to the process of painting optical effects. "
4de57c477804370001008c7e,political-pop,http://artsy.net/gene/political-pop,Political Pop,Style or Movement,"A term coined by art critic Li Xianting in 1992 to describe art created by a group of 1990s Chinese artists, whose works, executed in the style of 1960s American [Pop](/gene/pop-art), juxtaposed Cultural Revolution propaganda imagery, such as a portrait of Mao Zedong, with symbols of globalization like Gucci or Coca-Cola logos. In their work Political Pop artists&mdash;including most notably [Wang Guangyi](/artist/wang-guangyi), [Yu Youhan](/artist/yu-youhan), and [Li Shan](/artist/li-shan)&mdash;expressed ironic, wry&mdash;and at times humorous&mdash;criticism of Chinese society’s growing fascination with wealth and luxury following the austerity of the recent past."
4e5e41670d2c670001030350,pop-art,http://artsy.net/gene/pop-art,Pop Art,Style or Movement,"_“The Pop artists did images that anybody walking down Broadway could recognize in a split second—comics, picnic tables, men’s trousers, celebrities, shower curtains, refrigerators, coke bottles—all the great modern things that the Abstract Expressionists tried so hard not to notice at all.” –[Andy Warhol](/artist/andy-warhol)_

Pop Art was the dominant movement in early-1960s American art. Short for “popular art,” it featured common household objects and consumer products like Coca-Cola and Campbell’s Soup cans, as well as forms of media—such as comics, newspapers, and magazines—recognizable to the masses. Artists often created Pop works using mechanical or commercial techniques, such as silk-screening. As Warhol suggests, the choice of mundane subject matter and machine-like techniques was a blunt rejection of the heroic subjects and methods of [Abstract Expressionism](/gene/abstract-expressionism), the leading American movement of the 1950s. Not often discussed is the fact that Pop Art originated in England and paralleled similar movements in France and Germany."
4e823b8775bc3a0001001ea1,post-70s-ego-generation,http://artsy.net/gene/post-70s-ego-generation,Post-'70s Ego Generation,Style or Movement,"Used to describe a subset of Chinese contemporary artists who were born after the 1970s. While the preceding generation of artists were dealing with their nation's collective history, Post-‘70s artists generally demonstrate a return to the self, which is seen as an effect of China's One Child Policy and the far-reaching implications of growing up as only children. Major figures include Wei Jia, Chen Ke, and Li Jikai."
4d90d192dcdd5f44a5000065,post-impressionism,http://artsy.net/gene/post-impressionism,Post-Impressionism,Style or Movement,"A movement primarily centered on four artists—[Pa​​ul Gauguin](/artist/paul-gauguin), [Georges Seurat](/artist/georges-seurat), [Vincent van Gogh](/artist/vincent-van-gogh), and [Paul Cézanne](/artist/paul-cezanne)—who in the late 1880s sought to break free from [Impression​​ism](/gene/impressionism). Though all markedly different,​​ these four artists—as well as other artists associated with the movement—were united both in their rejection of Impression​​ism’s emphasis on optical perception​​ and in their preference​​ for painting that expressed emotion and symbolism,​​ often through reduced colors and forms and an increased focus on subjective​​ imagery."
4fbbc043826fa3000100043c,post-painterly-abstraction,http://artsy.net/gene/post-painterly-abstraction,Post-Painterly Abstraction,Style or Movement,"A term coined by art critic Clement Greenberg for the title of an exhibition he curated in 1964. Post-painterly abstraction encompasses a broad group of American painters who reacted to [Abstract Expressionism](/gene/abstract-expressionism), either through the pursuit of Hard-edge abstraction or by creating open compositions of washes and poured areas of color. Other hallmarks of this new generation of painters, according to Greenberg, were thinned-out paint, a lack of an identifiable artistic mark (as in Pollock’s “drips” and “skeins”), a focus on saturated and intense color, and a lack of interest in spontaneity."
507c52b22ea57a0002001b28,post-war-french-design,http://artsy.net/gene/post-war-french-design,Post-war French Design,Style or Movement,"The post-war period in France saw a wide array of inventive and creative contributions to the history of design. In particular, socially conscious design was encouraged by new industrial advancements, limitations of available materials, and housing necessities. [Jean Prouvé](/artist/jean-prouve), for example, who was particularly interested in mass production, continued his wartime research for prefabricated structures that could be assembled quickly and accommodate refugees, veterans, and other homeless after the war. Under the senior leadership of [Le Corbusier](/artist/le-corbusier), [Charlotte Perriand](/artist/charlotte-perriand) and [Pierre Jeanneret](/artist/pierre-jeanneret) extended their pre-war Modernist visions focusing on social concerns. The economic growth and hope of postwar France is perhaps best illustrated by the whimsical and painterly designs of [Jean Royère](/artist/jean-royere)."
4de2a3833aa2e100010054be,post-world-war-i-european-classicism,http://artsy.net/gene/post-world-war-i-european-classicism,Post-World War I European Classicism,Style or Movement,"Following the devastation of World War I, and until the outbreak of World War II, a ""return to order"" permeated the arts in Europe. Characterized by a rejection of prewar avant-garde practices—abstract art in general, [Cubism](/gene/cubism) and its fracturing of reality, and the extreme introspection of Expressionism—many artists returned to more traditional modes of representation, embracing classical modeling of figures, solid volumes, and references to antiquity. This sweeping movement encompassed various national or regional tendencies, such as [Neue Sachlichkeit](/gene/neue-sachlichkeit) in Germany; [Giorgio de Chirico](/artist/giorgio-de-chirico)'s Pittura Metafisica, second-generation [Futurism](/gene/futurism), and the Etruscan-inspired archaism of [Mario Sironi](/artist/mario-sironi) in Italy; as well as [Purism](/gene/purism) and [Fernand Léger](/artist/fernand-leger)'s Tubism in France."
505fa1601e26740002000072,post-world-war-ii-school-of-paris,http://artsy.net/gene/post-world-war-ii-school-of-paris,Post-World War II School of Paris,Style or Movement,"_""The number, the diversity of movements and the personalities of the creating artists, not ... a school but rather a salutary anti-school."" —[Pierre Soulages](/artist/pierre-soulages)_

A center of artistic innovation in the early 20th century, Paris welcomed back a cohort of important modern artists after WWII, including [Matisse](/artist/henri-matisse), [Picasso](/artist/pablo-picasso), and [Giacometti](/artist/alberto-giacometti). It also hosted a new generation of international artists, working in a variety of styles and together revitalizing the Paris art scene. Perhaps most closely associated with this loose, geographical community is a style of lyrical abstraction practiced by Soulages and [Nicolas de Staël](/artist/nicolas-de-stael), as well as the newly minted ""[Art Brut](/gene/art-brut)"". In this diverse artistic milieu, the Kineticism of [Victor Vasarely](/artist/victor-vasarely) and [Jean Tinguely](/artist/jean-tinguely) could be seen alongside Los Disidentes (a group of expatriate Latin American artists). A series of exhibitions in the 1950s helped to mythologize the School and cement for the public a list, however informal, of its members."
4d90d192dcdd5f44a5000066,postminimalism,http://artsy.net/gene/postminimalism,Postminimalism,Style or Movement,"A style that evolved as a reaction to Minimalism during the late 1960s and early 1970s. It is characterized by an emphasis on process and conception over the finished object, the demystification of the artistic process through the employment of chance methods, and the use of nontraditional, ‘poor’ materials, such as latex and felt. The term was coined by the art historian and critic Robert Pincus-Witten to describe the artistic tendency evinced in pieces in the 1966 exhibition “Eccentric Abstraction,” curated by Lucy Lippard."
507c5351024bd20002001c59,postmodern-architecture-and-design,http://artsy.net/gene/postmodern-architecture-and-design,Postmodern Architecture & Design,Style or Movement,"Postmodern architecture and design originated in the late 1970’s as a response to Modernism. In architecture and design, Postmodernity is characterized by the return of ornament and symbol to form. [Robert Venturi](/artist/robert-venturi), one of the most prominent Postmodernist architects, wrote two books that were instrumental in defining the movement: _Complexity and Contradiction in Architecture_ (1966) and _Learning from Las Vegas_ (1972). In the former, Venturi argued that Modernism, in its search for “purity” through use of minimal materials and a functionally driven aesthetic, was reductive, calling instead for the return of wit, ornament, and historical reference. Other prominent architects and designers associated with Postmodernism include [Frank Gehry](/artist/frank-gehry), [Ettore Sottsass](/artist/ettore-sottsass), and [Phillip Johnson](/artist/philip-johnson). In their work, the functional and formalized shapes and spaces of the Modernist style are replaced by diverse aesthetics: styles collide, form is adopted for its own sake, and new ways of viewing familiar styles and spaces abound.
"
4ef25b3f2afe090001000ccd,pre-raphaelites,http://artsy.net/gene/pre-raphaelites,Pre-Raphaelites,Style or Movement,"A movement of English artists—founded in 1848 by [Dante Gabriel Rossetti](/artist/dante-gabriel-rossetti), [John Everett Millais](/artist/sir-john-everett-millais), and [William Holman Hunt](/artist/william-holman-hunt)—who aspired to paint in a style reminiscent of the artists working before [Raphael](/artist/raphael)'s time, during the late medieval and early [Renaissance](/gene/renaissance) periods of Italian painting. In contrast to what they saw as the dark, overwrought academic painting of their contemporaries like [Joshua Reynolds](/artist/sir-joshua-reynolds), the Pre-Raphaelites emphasized naturalism and light. Their subject matter was often borrowed from literary sources such as the Bible, William Shakespeare, and John Keats, with underlying moral themes of piety, justice, and family.
"
50b7e5ff19bd3ee9e4000151,pre-world-war-ii-school-of-paris,http://artsy.net/gene/pre-world-war-ii-school-of-paris,Pre-World War II School of Paris,Style or Movement,"_""What was done in Paris demonstrated clearly and for all time that such a thing as international culture could exist. Moreover, that this culture had a definite style: the Modern."" —Harold Rosenberg_

Paris before World War II—""the laboratory of the twentieth century,"" as Rosenberg called it—was home to some of the world's leading artists of the day. It witnessed the rapid succession of movements and formal innovations that have come to define modern art, from [Cubism](/gene/cubism) and [Dada](/gene/dada) to [Surrealism](/gene/surrealism) and the return to Classicism. The term ""École de Paris"" (School of Paris) was originally associated with the foreign-born artists, mainly of Jewish heritage, living in Paris between the two world wars—foremost among them [Amedeo Modigliani](/artist/amedeo-modigliani), [Marc Chagall](/artist/marc-chagall), and [Chaim Soutine](/artist/chaim-soutine), also referred to as ""Poetic Expressionists""—but later came to encompass nearly all progressive art produced in Paris, particularly by [Pablo Picasso](/artist/pablo-picasso) and [Henri Matisse](/artist/henri-matisse); it has also been used to describe the Post-WW II scene in Paris. A robust gallery landscape, avid arts criticism, and the vibrant social life centered around Montmartre and Montparnasse cemented the city's status as an international center of innovation."
4f4c447c31e1c50001000cb5,precisionism,http://artsy.net/gene/precisionism,Precisionism,Style or Movement,"A term coined in 1927 by MoMA’s first director Alfred H. Barr Jr. to describe American artists of the 1920s who depicted American architecture, industry, and landscapes in highly precise but simplified lines and forms. Although influenced by [Cubism](/gene/cubism) and its various European offshoots (such as [Futurism](/gene/futurism) and [Purism](/gene/purism)), the Precisionists were distinctly American in their focus on regional imagery like skyscrapers, suspension bridges, and mills. Some of the best-known artists understood as Precisionist are [Charles Sheeler](/artist/charles-sheeler), [Charles Demuth](/artist/charles-demuth), and [Georgia O'Keeffe](/artist/georgia-okeeffe). Historically, the Precisionists' emphasis on American building projects and industry has been seen as a reflection of 1920s and ‘30s American isolationism and consequently, the country’s desire to define its unique national identity."
4de000bfb9da8f0001003b25,process-art,http://artsy.net/gene/process-art,Process Art,Style or Movement,"A subset of the general category of [Postminimalism](/gene/postminimalism) in which the materials used, their placement, and the general construction of a work takes precedence over the finished product. The movement began in the mid-1960s when such artists as [Richard Serra](/artist/richard-serra), [Robert Morris](/artist/robert-morris), [Lynda Benglis](/artist/lynda-benglis), and Eva Hesse reacted against the fabricated modular units of [Minimalism](/gene/minimalism) by investigating and documenting the artistic production process, often intentionally leaving exposed on the final form the traces of its creation."
513f9068a73cddfa9c00002c,progressive-artists-movement,http://artsy.net/gene/progressive-artists-movement,Progressive Artists' Movement,Style or Movement,
4d90d192dcdd5f44a5000069,purism,http://artsy.net/gene/purism,Purism,Style or Movement,"A European movement founded by [Amédée Ozenfant](/artist/amedee-ozenfant) and Charles-Edouard Jeanneret (later known as [Le Corbusier](/artist/le-corbusier)) after World War I that sought to purify [Cubism](/gene/cubism) from what Ozenfant and Jeanneret saw as its often arbitrary and fantastic forms. Instead, they emphasized clarity, elemental forms, and subdued colors.
"
4f144b41ff18aa000100003a,relational-aesthetics,http://artsy.net/gene/relational-aesthetics,Relational Aesthetics,Style or Movement,"A term that emerged in the mid-1990s for artists who created interactive or multi-sensory installations and emphasized the possibility of social exchange within them. French art critic Nicolas Bourriaud coined the term and described it as ""a set of artistic practices which take as their theoretical and practical point of departure the whole of human relations and their social context."" Relational Aesthetics was first used in the 1996 catalog for Bourriaud's exhibition ""Traffic"" at CAPC Musée d'Art Contemporain de Bordeaux. The exhibition featured artists like [Vanessa Beecroft](/artist/vanessa-beecroft), [Maurizio Cattelan](/artist/maurizio-cattelan), [Dominique Gonzalez-Foerster](/artist/dominique-gonzalez-foerster), [Liam Gillick](/artist/liam-gillick), [Carsten Höller](/artist/carsten-holler), [Pierre Huyghe](/artist/pierre-huyghe), [Miltos Manetas](/artist/miltos-manetas), [Philippe Parreno](/artist/philippe-parreno), [Jorge Pardo](/artist/jorge-pardo), and [Rirkrit Tiravanija](/artist/rirkrit-tiravanija)."
531e130c275b24ad6800006b,rinpa-school,http://artsy.net/gene/rinpa-school,Rinpa School,Style or Movement,"Named after its originator, Ogata Kōrin, the Rinpa school spanned the 17th to 20th centuries in Japan. This style is characterized by a decorative quality that draws on older, traditional Japanese styles."
4f147e28e79a750001000317,rococo,http://artsy.net/gene/rococo,Rococo,Style or Movement,"Derived from the French word rocaille (meaning “rock-work”) and Italian borocco (“Baroque”), Rococo was a highly ornamented and florid style popular in 18th-century Europe, especially in France. It was characterized by pastel colors, sinuous curves, and asymmetrical patterns based on flowers, vines, corals and seashells. Reacting against the [Baroque](/gene/baroque) style, Rococo artists favored more intimate mythological scenes, idyllic pastoral imagery, and lighthearted depictions of pleasure-seeking. Although rejected by the Neoclassicists, the style enjoyed periods of renewed interest, such as during Rococo Revival in the mid-19th century."
